@relation TrainingPhase4-weka.filters.unsupervised.attribute.Remove-R3

@attribute distance_to_fruit numeric
@attribute snake_length numeric
@attribute ticks_since_last_score numeric
@attribute next_score numeric

@data
238.537209,98,17,5279
246.981781,98,18,5278
255.538647,98,19,5277
264.196896,98,20,5276
272.946881,98,21,5275
268.328157,98,22,5274
264.007576,98,23,5273
260,98,24,5272
256.320112,98,25,5271
252.982213,98,26,5270
250,98,27,5269
247.386338,98,28,5268
245.153013,98,29,5267
243.310501,98,30,5266
241.867732,98,31,5265
240.831892,98,32,5264
240.208243,98,33,5263
240,98,34,5262
230,98,35,5261
220,98,36,5260
210,98,37,5259
200,98,38,5258
190,98,39,5257
180,98,40,5256
170,98,41,5255
160,98,42,5254
150,98,43,5253
140,98,44,5252
130,98,45,5251
120,98,46,5250
110,98,47,5249
100,98,48,5248
90,98,49,5247
80,98,50,5246
70,98,51,5245
60,98,52,5244
50,98,53,5243
40,98,54,5242
30,98,55,5241
20,98,56,5240
10,98,57,5340
143.178211,99,0,5339
134.164079,99,1,5338
125.299641,99,2,5337
116.619038,99,3,5336
108.166538,99,4,5335
100,99,5,5334
92.195445,99,6,5333
84.852814,99,7,5332
78.102497,99,8,5331
72.111026,99,9,5330
67.082039,99,10,5329
63.245553,99,11,5328
60.827625,99,12,5327
60,99,13,5326
60.827625,99,14,5325
50.990195,99,15,5324
41.231056,99,16,5323
31.622777,99,17,5322
22.36068,99,18,5321
14.142136,99,19,5320
10,99,20,5319
14.142136,99,21,5318
10,99,22,5317
20,99,23,5316
30,99,24,5315
40,99,25,5314
50,99,26,5313
60,99,27,5312
70,99,28,5311
80,99,29,5310
90,99,30,5309
100,99,31,5308
110,99,32,5307
120,99,33,5306
130,99,34,5305
140,99,35,5304
150,99,36,5303
160,99,37,5302
170,99,38,5301
180,99,39,5300
190,99,40,5299
200,99,41,5298
210,99,42,5297
220,99,43,5296
230,99,44,5295
240,99,45,5294
250,99,46,5293
260,99,47,5292
270,99,48,5291
280,99,49,5290
290,99,50,5289
300,99,51,5288
310,99,52,5287
320,99,53,5286
330,99,54,5285
340,99,55,5284
350,99,56,5283
360,99,57,5282
370,99,58,5281
380,99,59,5280
390,99,60,5279
400,99,61,5278
400.12498,99,62,5277
400.499688,99,63,5276
401.123422,99,64,5275
401.995025,99,65,5274
403.112887,99,66,5273
404.474968,99,67,5272
406.07881,99,68,5271
407.921561,99,69,5270
410,99,70,5269
412.310563,99,71,5268
414.84937,99,72,5267
417.61226,99,73,5266
420.594817,99,74,5265
423.792402,99,75,5264
427.200187,99,76,5263
430.813185,99,77,5262
434.626276,99,78,5261
438.634244,99,79,5260
442.831797,99,80,5259
447.213595,99,81,5258
451.77428,99,82,5257
442.944692,99,83,5256
434.165867,99,84,5255
425.440948,99,85,5254
416.77332,99,86,5253
408.166633,99,87,5252
399.624824,99,88,5251
391.152144,99,89,5250
382.753184,99,90,5249
374.432905,99,91,5248
366.196668,99,92,5247
358.050276,99,93,5246
350,99,94,5245
342.052628,99,95,5244
334.215499,99,96,5243
326.496554,99,97,5242
318.904374,99,98,5241
311.44823,99,99,5240
304.138127,99,100,5239
296.984848,99,101,5238
290,99,102,5237
283.196045,99,103,5236
276.586334,99,104,5235
270.185122,99,105,5234
264.007576,99,106,5233
258.069758,99,107,5232
252.388589,99,108,5231
246.981781,99,109,5230
241.867732,99,110,5229
237.065392,99,111,5228
232.594067,99,112,5227
228.473193,99,113,5226
224.722051,99,114,5225
221.359436,99,115,5224
218.403297,99,116,5223
215.870331,99,117,5222
213.775583,99,118,5221
212.132034,99,119,5220
210.950231,99,120,5219
210.23796,99,121,5218
210,99,122,5217
200,99,123,5216
190,99,124,5215
180,99,125,5214
170,99,126,5213
160,99,127,5212
150,99,128,5211
140,99,129,5210
130,99,130,5209
120,99,131,5208
110,99,132,5207
100,99,133,5206
90,99,134,5205
80,99,135,5204
70,99,136,5203
60,99,137,5202
50,99,138,5201
40,99,139,5200
30,99,140,5199
20,99,141,5198
10,99,142,5298
192.353841,100,0,5297
197.230829,100,1,5296
202.484567,100,2,5295
208.08652,100,3,5294
214.009346,100,4,5293
220.227155,100,5,5292
212.602916,100,6,5291
205.182845,100,7,5290
197.989899,100,8,5289
191.049732,100,9,5288
184.390889,100,10,5287
178.044938,100,11,5286
170.293864,100,12,5285
162.788206,100,13,5284
155.563492,100,14,5283
148.660687,100,15,5282
142.126704,100,16,5281
136.014705,100,17,5280
130.384048,100,18,5279
125.299641,100,19,5278
120.83046,100,20,5277
117.046999,100,21,5276
114.017543,100,22,5275
111.803399,100,23,5274
110.45361,100,24,5273
110,100,25,5272
110.45361,100,26,5271
100.498756,100,27,5270
90.553851,100,28,5269
80.622577,100,29,5268
70.710678,100,30,5267
60.827625,100,31,5266
50.990195,100,32,5265
41.231056,100,33,5264
31.622777,100,34,5263
22.36068,100,35,5262
14.142136,100,36,5261
10,100,37,5361
94.86833,101,0,5360
85.440037,101,1,5359
76.157731,101,2,5358
67.082039,101,3,5357
58.309519,101,4,5356
50,101,5,5355
42.426407,101,6,5354
36.055513,101,7,5353
31.622777,101,8,5352
22.36068,101,9,5351
14.142136,101,10,5350
10,101,11,5349
14.142136,101,12,5348
22.36068,101,13,5347
31.622777,101,14,5346
41.231056,101,15,5345
50.990195,101,16,5344
60.827625,101,17,5343
63.245553,101,18,5342
67.082039,101,19,5341
72.111026,101,20,5340
78.102497,101,21,5339
84.852814,101,22,5338
92.195445,101,23,5337
100,101,24,5336
108.166538,101,25,5335
116.619038,101,26,5334
125.299641,101,27,5333
134.164079,101,28,5332
143.178211,101,29,5331
152.315462,101,30,5330
161.554944,101,31,5329
170.880075,101,32,5328
180.277564,101,33,5327
189.73666,101,34,5326
199.248588,101,35,5325
208.80613,101,36,5324
218.403297,101,37,5323
228.035085,101,38,5322
225.610283,101,39,5321
223.606798,101,40,5320
222.036033,101,41,5319
220.90722,101,42,5318
220.227155,101,43,5317
220,101,44,5316
220.227155,101,45,5315
220.90722,101,46,5314
222.036033,101,47,5313
223.606798,101,48,5312
225.610283,101,49,5311
228.035085,101,50,5310
230.867928,101,51,5309
234.093998,101,52,5308
237.697286,101,53,5307
241.660919,101,54,5306
245.967478,101,55,5305
250.599282,101,56,5304
255.538647,101,57,5303
260.768096,101,58,5302
266.270539,101,59,5301
272.02941,101,60,5300
278.028775,101,61,5299
284.253408,101,62,5298
290.688837,101,63,5297
297.321375,101,64,5296
304.138127,101,65,5295
311.126984,101,66,5294
318.276609,101,67,5293
325.576412,101,68,5292
333.016516,101,69,5291
340.587727,101,70,5290
334.215499,101,71,5289
328.024389,101,72,5288
322.024844,101,73,5287
316.227766,101,74,5286
310.644491,101,75,5285
305.28675,101,76,5284
300.16662,101,77,5283
295.296461,101,78,5282
304.138127,101,79,5281
313.049517,101,80,5280
322.024844,101,81,5279
331.058907,101,82,5278
340.147027,101,83,5277
336.154726,101,84,5276
332.415403,101,85,5275
328.937684,101,86,5274
325.729949,101,87,5273
322.800248,101,88,5272
320.156212,101,89,5271
317.804972,101,90,5270
315.753068,101,91,5269
314.006369,101,92,5268
312.569992,101,93,5267
311.44823,101,94,5266
310.644491,101,95,5265
310.161248,101,96,5264
310,101,97,5263
300,101,98,5262
290,101,99,5261
280,101,100,5260
270,101,101,5259
260,101,102,5258
250,101,103,5257
240,101,104,5256
230,101,105,5255
220,101,106,5254
210,101,107,5253
200,101,108,5252
190,101,109,5251
180,101,110,5250
170,101,111,5249
160,101,112,5248
150,101,113,5247
140,101,114,5246
130,101,115,5245
120,101,116,5244
110,101,117,5243
100,101,118,5242
90,101,119,5241
80,101,120,5240
70,101,121,5239
60,101,122,5238
50,101,123,5237
40,101,124,5236
30,101,125,5235
20,101,126,5234
10,101,127,5334
211.896201,102,0,5333
221.359436,102,1,5332
230.867928,102,2,5331
228.035085,102,3,5330
225.610283,102,4,5329
223.606798,102,5,5328
222.036033,102,6,5327
220.90722,102,7,5326
220.227155,102,8,5325
210.23796,102,9,5324
200.249844,102,10,5323
190.262976,102,11,5322
180.277564,102,12,5321
170.293864,102,13,5320
160.312195,102,14,5319
150.332964,102,15,5318
140.356688,102,16,5317
130.384048,102,17,5316
120.415946,102,18,5315
110.45361,102,19,5314
100.498756,102,20,5313
90.553851,102,21,5312
90,102,22,5311
90.553851,102,23,5310
80.622577,102,24,5309
70.710678,102,25,5308
60.827625,102,26,5307
50.990195,102,27,5306
41.231056,102,28,5305
31.622777,102,29,5304
22.36068,102,30,5303
14.142136,102,31,5302
10,102,32,5402
325.729949,103,0,5401
316.227766,103,1,5400
306.757233,103,2,5399
310.161248,103,3,5398
313.847097,103,4,5397
317.804972,103,5,5396
322.024844,103,6,5395
326.496554,103,7,5394
331.209903,103,8,5393
336.154726,103,9,5392
341.320963,103,10,5391
346.698716,103,11,5390
352.278299,103,12,5389
358.050276,103,13,5388
364.005494,103,14,5387
370.13511,103,15,5386
376.430604,103,16,5385
368.781778,103,17,5384
361.247837,103,18,5383
353.83612,103,19,5382
346.554469,103,20,5381
339.411255,103,21,5380
332.415403,103,22,5379
325.576412,103,23,5378
318.904374,103,24,5377
312.409987,103,25,5376
306.104557,103,26,5375
300,103,27,5374
294.108823,103,28,5373
288.444102,103,29,5372
283.019434,103,30,5371
277.84888,103,31,5370
272.946881,103,32,5369
268.328157,103,33,5368
264.007576,103,34,5367
260,103,35,5366
256.320112,103,36,5365
252.982213,103,37,5364
250,103,38,5363
247.386338,103,39,5362
245.153013,103,40,5361
243.310501,103,41,5360
241.867732,103,42,5359
240.831892,103,43,5358
240.208243,103,44,5357
240,103,45,5356
230,103,46,5355
220,103,47,5354
210,103,48,5353
200,103,49,5352
190,103,50,5351
180,103,51,5350
170,103,52,5349
160,103,53,5348
150,103,54,5347
140,103,55,5346
130,103,56,5345
120,103,57,5344
110,103,58,5343
100,103,59,5342
90,103,60,5341
80,103,61,5340
70,103,62,5339
60,103,63,5338
50,103,64,5337
40,103,65,5336
30,103,66,5335
20,103,67,5334
10,103,68,5434
398.497177,104,0,5433
395.600809,104,1,5432
392.937654,104,2,5431
390.512484,104,3,5430
388.329757,104,4,5429
386.393582,104,5,5428
384.707681,104,6,5427
383.275358,104,7,5426
382.099463,104,8,5425
381.182371,104,9,5424
380.525952,104,10,5423
380.131556,104,11,5422
380,104,12,5421
370,104,13,5420
360,104,14,5419
350,104,15,5418
340,104,16,5417
330,104,17,5416
320,104,18,5415
310,104,19,5414
300,104,20,5413
290,104,21,5412
280,104,22,5411
270,104,23,5410
260,104,24,5409
250,104,25,5408
240,104,26,5407
230,104,27,5406
220,104,28,5405
210,104,29,5404
200,104,30,5403
190,104,31,5402
180,104,32,5401
170,104,33,5400
160,104,34,5399
150,104,35,5398
140,104,36,5397
130,104,37,5396
120,104,38,5395
110,104,39,5394
100,104,40,5393
90,104,41,5392
80,104,42,5391
70,104,43,5390
60,104,44,5389
50,104,45,5388
40,104,46,5387
30,104,47,5386
20,104,48,5385
10,104,49,5485
364.965752,105,0,5484
366.742416,105,1,5483
356.931366,105,2,5482
347.131099,105,3,5481
337.342556,105,4,5480
327.566787,105,5,5479
317.804972,105,6,5478
308.058436,105,7,5477
298.328678,105,8,5476
288.617394,105,9,5475
278.926514,105,10,5474
269.25824,105,11,5473
259.6151,105,12,5472
250,105,13,5471
240.416306,105,14,5470
230.867928,105,15,5469
221.359436,105,16,5468
211.896201,105,17,5467
202.484567,105,18,5466
193.132079,105,19,5465
183.847763,105,20,5464
174.642492,105,21,5463
165.529454,105,22,5462
156.524758,105,23,5461
147.648231,105,24,5460
138.92444,105,25,5459
130.384048,105,26,5458
122.065556,105,27,5457
114.017543,105,28,5456
106.301458,105,29,5455
98.994949,105,30,5454
92.195445,105,31,5453
86.023253,105,32,5452
80.622577,105,33,5451
76.157731,105,34,5450
72.801099,105,35,5449
70.710678,105,36,5448
70,105,37,5447
60,105,38,5446
50,105,39,5445
40,105,40,5444
30,105,41,5443
20,105,42,5442
10,105,43,5542
150.332964,106,0,5541
140.356688,106,1,5540
130.384048,106,2,5539
120.415946,106,3,5538
110.45361,106,4,5537
100.498756,106,5,5536
90.553851,106,6,5535
80.622577,106,7,5534
70.710678,106,8,5533
70,106,9,5532
60,106,10,5531
50,106,11,5530
40,106,12,5529
30,106,13,5528
20,106,14,5527
10,106,15,5627
291.547595,107,0,5626
290.688837,107,1,5625
290.172363,107,2,5624
290,107,3,5623
290.172363,107,4,5622
290.688837,107,5,5621
280.713377,107,6,5620
270.739727,107,7,5619
260.768096,107,8,5618
250.798724,107,9,5617
240.831892,107,10,5616
230.867928,107,11,5615
220.90722,107,12,5614
210.950231,107,13,5613
210.23796,107,14,5612
210,107,15,5611
200,107,16,5610
190,107,17,5609
180,107,18,5608
170,107,19,5607
160,107,20,5606
150,107,21,5605
140,107,22,5604
130,107,23,5603
120,107,24,5602
110,107,25,5601
100,107,26,5600
90,107,27,5599
80,107,28,5598
70,107,29,5597
60,107,30,5596
50,107,31,5595
40,107,32,5594
30,107,33,5593
20,107,34,5592
10,107,35,5692
238.537209,108,0,5691
246.981781,108,1,5690
255.538647,108,2,5689
250.599282,108,3,5688
245.967478,108,4,5687
241.660919,108,5,5686
237.697286,108,6,5685
234.093998,108,7,5684
230.867928,108,8,5683
228.035085,108,9,5682
225.610283,108,10,5681
223.606798,108,11,5680
222.036033,108,12,5679
220.90722,108,13,5678
220.227155,108,14,5677
220,108,15,5676
220.227155,108,16,5675
210.23796,108,17,5674
200.249844,108,18,5673
190.262976,108,19,5672
180.277564,108,20,5671
170.293864,108,21,5670
160.312195,108,22,5669
150.332964,108,23,5668
140.356688,108,24,5667
130.384048,108,25,5666
120.415946,108,26,5665
110.45361,108,27,5664
100.498756,108,28,5663
90.553851,108,29,5662
80.622577,108,30,5661
70.710678,108,31,5660
60.827625,108,32,5659
50.990195,108,33,5658
41.231056,108,34,5657
31.622777,108,35,5656
30,108,36,5655
20,108,37,5654
10,108,38,5754
106.301458,109,0,5753
98.994949,109,1,5752
92.195445,109,2,5751
86.023253,109,3,5750
80.622577,109,4,5749
76.157731,109,5,5748
72.801099,109,6,5747
70.710678,109,7,5746
70,109,8,5745
60,109,9,5744
50,109,10,5743
40,109,11,5742
30,109,12,5741
20,109,13,5740
10,109,14,5840
509.901951,110,0,5839
503.289181,110,1,5838
510.881591,110,2,5837
518.555686,110,3,5836
526.307895,110,4,5835
520.096145,110,5,5834
514.003891,110,6,5833
508.035432,110,7,5832
502.195181,110,8,5831
496.487663,110,9,5830
490.917508,110,10,5829
485.489444,110,11,5828
480.208288,110,12,5827
475.078941,110,13,5826
470.106371,110,14,5825
465.295605,110,15,5824
460.651712,110,16,5823
456.179789,110,17,5822
451.884941,110,18,5821
447.772264,110,19,5820
443.84682,110,20,5819
440.113622,110,21,5818
436.577599,110,22,5817
433.24358,110,23,5816
430.116263,110,24,5815
427.200187,110,25,5814
424.499706,110,26,5813
422.018957,110,27,5812
419.761837,110,28,5811
417.731971,110,29,5810
415.932687,110,30,5809
414.366987,110,31,5808
413.037529,110,32,5807
411.946598,110,33,5806
411.096096,110,34,5805
410.487515,110,35,5804
410.121933,110,36,5803
400.12498,110,37,5802
390.128184,110,38,5801
380.131556,110,39,5800
370.13511,110,40,5799
360.138862,110,41,5798
350.142828,110,42,5797
340.147027,110,43,5796
330.15148,110,44,5795
320.156212,110,45,5794
310.161248,110,46,5793
300.16662,110,47,5792
290.172363,110,48,5791
280.178515,110,49,5790
270.185122,110,50,5789
260.192237,110,51,5788
250.19992,110,52,5787
240.208243,110,53,5786
230.217289,110,54,5785
220.227155,110,55,5784
220,110,56,5783
220.227155,110,57,5782
210.23796,110,58,5781
200.249844,110,59,5780
190.262976,110,60,5779
180.277564,110,61,5778
170.293864,110,62,5777
160.312195,110,63,5776
150.332964,110,64,5775
140.356688,110,65,5774
130.384048,110,66,5773
120.415946,110,67,5772
110.45361,110,68,5771
100.498756,110,69,5770
90.553851,110,70,5769
80.622577,110,71,5768
70.710678,110,72,5767
60.827625,110,73,5766
50.990195,110,74,5765
41.231056,110,75,5764
31.622777,110,76,5763
22.36068,110,77,5762
14.142136,110,78,5761
10,110,79,5861
264.196896,111,0,5860
255.538647,111,1,5859
246.981781,111,2,5858
238.537209,111,3,5857
230.217289,111,4,5856
222.036033,111,5,5855
214.009346,111,6,5854
206.155281,111,7,5853
198.494332,111,8,5852
191.049732,111,9,5851
184.390889,111,10,5850
178.044938,111,11,5849
172.046505,111,12,5848
166.43317,111,13,5847
161.245155,111,14,5846
156.524758,111,15,5845
152.315462,111,16,5844
148.660687,111,17,5843
145.602198,111,18,5842
143.178211,111,19,5841
141.421356,111,20,5840
140.356688,111,21,5839
130.384048,111,22,5838
120.415946,111,23,5837
110.45361,111,24,5836
100.498756,111,25,5835
90.553851,111,26,5834
80.622577,111,27,5833
70.710678,111,28,5832
70,111,29,5831
70.710678,111,30,5830
60.827625,111,31,5829
50.990195,111,32,5828
41.231056,111,33,5827
31.622777,111,34,5826
22.36068,111,35,5825
14.142136,111,36,5824
10,111,37,5924
100.498756,112,0,5923
90.553851,112,1,5922
80.622577,112,2,5921
70.710678,112,3,5920
60.827625,112,4,5919
50.990195,112,5,5918
41.231056,112,6,5917
31.622777,112,7,5916
22.36068,112,8,5915
20,112,9,5914
10,112,10,6014
283.196045,113,0,6013
290,113,1,6012
296.984848,113,2,6011
304.138127,113,3,6010
311.44823,113,4,6009
304.795013,113,5,6008
298.328678,113,6,6007
292.061637,113,7,6006
286.006993,113,8,6005
280.178515,113,9,6004
274.590604,113,10,6003
269.25824,113,11,6002
264.196896,113,12,6001
259.422435,113,13,6000
254.950976,113,14,5999
250.798724,113,15,5998
246.981781,113,16,5997
243.515913,113,17,5996
240.416306,113,18,5995
237.697286,113,19,5994
235.372046,113,20,5993
233.452351,113,21,5992
231.94827,113,22,5991
230.867928,113,23,5990
230.217289,113,24,5989
220.227155,113,25,5988
210.23796,113,26,5987
200.249844,113,27,5986
190.262976,113,28,5985
180.277564,113,29,5984
170.293864,113,30,5983
160.312195,113,31,5982
150.332964,113,32,5981
140.356688,113,33,5980
130.384048,113,34,5979
120.415946,113,35,5978
120,113,36,5977
110,113,37,5976
100,113,38,5975
90,113,39,5974
80,113,40,5973
70,113,41,5972
60,113,42,5971
50,113,43,5970
40,113,44,5969
30,113,45,5968
20,113,46,5967
10,113,47,6067
10,114,0,6066
14.142136,114,1,6065
22.36068,114,2,6064
31.622777,114,3,6063
41.231056,114,4,6062
50.990195,114,5,6061
60.827625,114,6,6060
70.710678,114,7,6059
80.622577,114,8,6058
90.553851,114,9,6057
100.498756,114,10,6056
110.45361,114,11,6055
120.415946,114,12,6054
130.384048,114,13,6053
140.356688,114,14,6052
150.332964,114,15,6051
160.312195,114,16,6050
170.293864,114,17,6049
180.277564,114,18,6048
181.107703,114,19,6047
182.482876,114,20,6046
184.390889,114,21,6045
186.815417,114,22,6044
189.73666,114,23,6043
193.132079,114,24,6042
196.977156,114,25,6041
201.246118,114,26,6040
205.912603,114,27,6039
210.950231,114,28,6038
216.333077,114,29,6037
222.036033,114,30,6036
230.217289,114,31,6035
238.537209,114,32,6034
233.238076,114,33,6033
228.254244,114,34,6032
223.606798,114,35,6031
219.317122,114,36,6030
215.406592,114,37,6029
211.896201,114,38,6028
208.80613,114,39,6027
206.155281,114,40,6026
203.960781,114,41,6025
202.237484,114,42,6024
200.997512,114,43,6023
200.249844,114,44,6022
200,114,45,6021
190,114,46,6020
180,114,47,6019
170,114,48,6018
160,114,49,6017
150,114,50,6016
140,114,51,6015
130,114,52,6014
120,114,53,6013
110,114,54,6012
100,114,55,6011
90,114,56,6010
80,114,57,6009
70,114,58,6008
60,114,59,6007
50,114,60,6006
40,114,61,6005
30,114,62,6004
20,114,63,6003
10,114,64,6103
411.096096,115,0,6102
414.366987,115,1,6101
417.851648,115,2,6100
421.544778,115,3,6099
425.440948,115,4,6098
429.534632,115,5,6097
433.820239,115,6,6096
438.29214,115,7,6095
442.944692,115,8,6094
447.772264,115,9,6093
452.769257,115,10,6092
457.930126,115,11,6091
463.249393,115,12,6090
468.721666,115,13,6089
474.341649,115,14,6088
480.104155,115,15,6087
486.004115,115,16,6086
492.036584,115,17,6085
498.196748,115,18,6084
504.47993,115,19,6083
510.881591,115,20,6082
517.397333,115,21,6081
524.0229,115,22,6080
530.75418,115,23,6079
537.587202,115,24,6078
530.377224,115,25,6077
523.259018,115,26,6076
516.23638,115,27,6075
509.313263,115,28,6074
502.493781,115,29,6073
495.78221,115,30,6072
489.182992,115,31,6071
482.700735,115,32,6070
476.340215,115,33,6069
470.106371,115,34,6068
464.00431,115,35,6067
458.0393,115,36,6066
452.216762,115,37,6065
446.542271,115,38,6064
441.021541,115,39,6063
435.660418,115,40,6062
430.464865,115,41,6061
425.440948,115,42,6060
420.594817,115,43,6059
415.932687,115,44,6058
411.460812,115,45,6057
407.185461,115,46,6056
403.112887,115,47,6055
399.249296,115,48,6054
395.600809,115,49,6053
392.173431,115,50,6052
388.973007,115,51,6051
386.005181,115,52,6050
383.275358,115,53,6049
380.788655,115,54,6048
378.549865,115,55,6047
376.563408,115,56,6046
374.833296,115,57,6045
373.363094,115,58,6044
372.155881,115,59,6043
371.214224,115,60,6042
370.540146,115,61,6041
370.13511,115,62,6040
370,115,63,6039
360,115,64,6038
350,115,65,6037
340,115,66,6036
330,115,67,6035
320,115,68,6034
310,115,69,6033
300,115,70,6032
290,115,71,6031
280,115,72,6030
270,115,73,6029
260,115,74,6028
250,115,75,6027
240,115,76,6026
230,115,77,6025
220,115,78,6024
210,115,79,6023
200,115,80,6022
200.249844,115,81,6021
190.262976,115,82,6020
180.277564,115,83,6019
170.293864,115,84,6018
160.312195,115,85,6017
150.332964,115,86,6016
140.356688,115,87,6015
130.384048,115,88,6014
120.415946,115,89,6013
110.45361,115,90,6012
100.498756,115,91,6011
90.553851,115,92,6010
80.622577,115,93,6009
70.710678,115,94,6008
60.827625,115,95,6007
50.990195,115,96,6006
41.231056,115,97,6005
31.622777,115,98,6004
22.36068,115,99,6003
14.142136,115,100,6002
10,115,101,6102
63.245553,116,0,6101
67.082039,116,1,6100
72.111026,116,2,6099
78.102497,116,3,6098
84.852814,116,4,6097
92.195445,116,5,6096
100,116,6,6095
108.166538,116,7,6094
116.619038,116,8,6093
125.299641,116,9,6092
134.164079,116,10,6091
143.178211,116,11,6090
152.315462,116,12,6089
148.660687,116,13,6088
145.602198,116,14,6087
143.178211,116,15,6086
141.421356,116,16,6085
140.356688,116,17,6084
140,116,18,6083
140.356688,116,19,6082
130.384048,116,20,6081
120.415946,116,21,6080
110.45361,116,22,6079
100.498756,116,23,6078
90.553851,116,24,6077
80.622577,116,25,6076
70.710678,116,26,6075
60.827625,116,27,6074
50.990195,116,28,6073
41.231056,116,29,6072
31.622777,116,30,6071
22.36068,116,31,6070
14.142136,116,32,6069
10,116,33,6068
14.142136,116,34,6067
22.36068,116,35,6066
31.622777,116,36,6065
30,116,37,6064
31.622777,116,38,6063
36.055513,116,39,6062
42.426407,116,40,6061
50,116,41,6060
58.309519,116,42,6059
53.851648,116,43,6058
50.990195,116,44,6057
50,116,45,6056
50.990195,116,46,6055
53.851648,116,47,6054
58.309519,116,48,6053
